Wed Aug 19 11:00:04 PDT 2015 --  I'm earning #mPOINTS in The Weather Channel. http://getm.pt/fbt5e4 
Tue May 19 14:02:33 PDT 2015 --  I'm earning #mPOINTS in The Weather Channel. http://getm.pt/6djmjq 
Tue May 05 08:04:05 PDT 2015 --  Samsung Galaxy Note 5 the Rising Star of 2015: http://galaxynote5edge.com/ 
Thu Apr 16 16:16:24 PDT 2015 --  I'm earning #mPOINTS in Dragons: Rise of Berk Android. http://getm.pt/hbc3s8 
Wed Apr 15 16:47:36 PDT 2015 --  I'm earning #mPOINTS in The Flintstones™: Bring Back Bedrock. http://getm.pt/92apde  @LudiaGames
Sat Dec 13 12:33:45 PST 2014 --  I'm now a D-List celebrity in Kim Kardashian: Hollywood. You can be famous too by playing on Android! http://play.google.com/store/apps/details?id=com.glu.stardomkim …
Mon Sep 08 20:05:15 PDT 2014 --  I'm earning #mPOINTS Rewards in SessionM. http://getm.pt/mpoints 
Mon Sep 01 11:20:03 PDT 2014 --  This is not Jonathans number please stop texting this number I have had this number for more than 5 yrs. My name is Rosey
Thu May 08 15:32:52 PDT 2014 --  I love it Mobile vaccine also ALYac Android! #ALYac #smishing - http://goo.gl/JgZUb 
Sun May 04 07:31:35 PDT 2014 --  This is not Jay's number plz stop texting me. This number is AT&T NUMBER
Tue Nov 19 05:02:13 PST 2013 --  http://senzaritorno.com.ar/Sarah.Sparnon.html?unenamedapy …
Tue Nov 19 02:01:59 PST 2013 --  http://www.bytenuke.biz/Barbara.Jasper.html?kuveduxoxogjqjl …
Mon Nov 18 11:13:12 PST 2013 --  http://buyphones.net/Bora.Uyan.html?abymyzjqeqo …
Sat Nov 16 11:04:42 PST 2013 --  http://www.tmhmco.com/josyane_santarelli.html?ketygezjwodof …
Sat Nov 16 08:44:59 PST 2013 --  http://navclub.ru/Mohamed.Mekroum.html?vjbirokjlezytes …
Sun Nov 10 14:22:19 PST 2013 --  I finished the "Meringue Pastries" task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Androidgames #Android #Gameinsight
Sun Nov 10 14:18:59 PST 2013 --  I finished the "Libraries in Crisis" task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Gameinsight #Androidgames #Android
Thu Nov 07 20:08:53 PST 2013 --  http://sainser.net/get-lavish.html?qycalex …
Wed Nov 06 18:08:31 PST 2013 --  I got a reward: Top Medic http://gigam.es/atp_BBD  #Gameinsight #Android #Androidgames
Wed Nov 06 11:59:25 PST 2013 --  I got a reward: Frightened http://gigam.es/atp_BBD  #Gameinsight #Androidgames #Android
Wed Nov 06 11:59:23 PST 2013 --  I got a reward: Trembling with fear http://gigam.es/atp_BBD  #Android #Gameinsight #Androidgames
Fri Nov 01 13:10:39 PDT 2013 --  I finished the "Prepare for everything" task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Androidgames #Android #Gameinsight
Fri Nov 01 13:08:12 PDT 2013 --  I got a reward: Senior Warehouse Manager http://gigam.es/atp_BBD  #Android #Gameinsight #Androidgames
Fri Nov 01 13:07:49 PDT 2013 --  I got a reward: Warehouse Manager http://gigam.es/atp_BBD  #Gameinsight #Android #Androidgames
Fri Nov 01 13:03:02 PDT 2013 --  I got a reward: Economical http://gigam.es/atp_BBD  #Androidgames #Android #Gameinsight
Fri Nov 01 13:00:17 PDT 2013 --  I finished the "New opportunities" task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Gameinsight #Android #Androidgames
Fri Nov 01 12:47:52 PDT 2013 --  I finished the "Extinguish Fires" task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Androidgames #Gameinsight #Android
Fri Nov 01 12:41:30 PDT 2013 --  I finished the "Insufficient Territory" task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Gameinsight #Androidgames #Android
Fri Nov 01 12:40:15 PDT 2013 --  I've reached level 17 in Big Business Deluxe for Android http://gigam.es/atp_BBD  #Androidgames #Gameinsight #Android
Fri Nov 01 12:40:12 PDT 2013 --  I got a reward: Instantaneous http://gigam.es/atp_BBD  #Android #Androidgames #Gameinsight
Fri Nov 01 12:36:00 PDT 2013 --  I got a reward: Money cannot buy happiness http://gigam.es/atp_BBD  #Android #Gameinsight #Androidgames
Fri Nov 01 12:35:58 PDT 2013 --  I got a reward: Financial Magnate http://gigam.es/atp_BBD  #Android #Gameinsight #Androidgames
Fri Nov 01 12:35:57 PDT 2013 --  I got a reward: Millionaire http://gigam.es/atp_BBD  #Androidgames #Gameinsight #Android
Fri Nov 01 12:29:37 PDT 2013 --  I got a reward: Responsive http://gigam.es/atp_BBD  #Androidgames #Android #Gameinsight
Sat Oct 19 13:59:48 PDT 2013 --  Hurray! I have finished the "Citizen..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Gameinsight #Android #Androidgames
Wed Oct 16 12:07:16 PDT 2013 --  I got a reward: Asphalter http://gigam.es/atp_BBD  #Gameinsight #Androidgames #Android
Tue Oct 15 21:57:07 PDT 2013 --  Hurray! I have finished the "Fur Coa..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Gameinsight #Android #Androidgames
Mon Oct 14 09:26:17 PDT 2013 --  Hurray! I have finished the "Plenty ..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Android #Androidgames #Gameinsight
Sun Oct 13 00:40:30 PDT 2013 --  Hurray! I have finished the "Trip Ra..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Androidgames #Gameinsight #Android
Sun Oct 13 00:40:28 PDT 2013 --  Hurray! I have finished the "In the ..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Android #Gameinsight #Androidgames
Sat Oct 12 21:54:05 PDT 2013 --  Hurray! I have finished the "Extingu..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Android #Gameinsight #Androidgames
Fri Oct 11 10:00:38 PDT 2013 --  Hurray! I have finished the "The Con..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Android #Androidgames #Gameinsight
Thu Oct 10 15:42:20 PDT 2013 --  Hurray! I have finished the "Citizen..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Android #Androidgames #Gameinsight
Thu Oct 10 13:22:00 PDT 2013 --  Hurray! I have finished the "Warm Sw..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Gameinsight #Androidgames #Android
Thu Oct 10 13:17:24 PDT 2013 --  I've reached level 16 in Big Business Deluxe for Android http://gigam.es/atp_BBD  #Gameinsight #Androidgames #Android
Thu Oct 10 13:16:40 PDT 2013 --  Hurray! I have finished the "Breakfa..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Androidgames #Gameinsight #Android
Thu Oct 10 12:06:33 PDT 2013 --  I got a reward: Banker http://gigam.es/atp_BBD  #Android #Androidgames #Gameinsight
Wed Oct 09 19:08:33 PDT 2013 --  Hurray! I have finished the "Healthy..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Android #Androidgames #Gameinsight
Mon Oct 07 23:06:10 PDT 2013 --  Hurray! I have finished the "An Urge..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Gameinsight #Androidgames #Android
Sun Oct 06 21:40:14 PDT 2013 --  Hurray! I have finished the "Never E..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Gameinsight #Android #Androidgames
Sun Oct 06 18:37:38 PDT 2013 --  I got a reward: Tour Guide http://gigam.es/atp_BBD  #Android #Androidgames #Gameinsight
Sun Oct 06 17:21:48 PDT 2013 --  Hurray! I have finished the "An Urge..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Gameinsight #Androidgames #Android
Sun Oct 06 17:21:23 PDT 2013 --  I got a reward: Lover of Expanses http://gigam.es/atp_BBD  #Gameinsight #Android #Androidgames
Sun Oct 06 14:38:02 PDT 2013 --  Hurray! I have finished the "Extingu..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Gameinsight #Androidgames #Android
Sun Oct 06 13:12:51 PDT 2013 --  Hurray! I have finished the "The Bes..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Android #Androidgames #Gameinsight
Sat Oct 05 21:02:29 PDT 2013 --  Hurray! I have finished the "Expandi..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Android #Androidgames #Gameinsight
Fri Oct 04 17:28:19 PDT 2013 --  Hurray! I have finished the "Citizen..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Android #Androidgames #Gameinsight
Wed Oct 02 23:50:26 PDT 2013 --  I got a reward: Navigator http://gigam.es/atp_BBD  #Gameinsight #Androidgames #Android
Mon Sep 30 02:27:40 PDT 2013 --  Hurray! I have finished the "Insuffi..." task in Big Business Deluxe for Android! http://gigam.es/atp_BBD  #Android #Androidgames #Gameinsight
Sun Sep 29 19:15:57 PDT 2013 --  I've reached level 15 in Big Business Deluxe for Android http://gigam.es/atp_BBD  #Gameinsight #Android #Androidgames
Sat Sep 28 08:27:44 PDT 2013 --  I got a reward: Persevering http://gigam.es/atp_BBD  #Androidgames #Gameinsight #Android
